Year,Year ending,Local Government Area,Postcode,Suburb/Town Name,Offence Division,Offence Subdivision,Offence Subgroup,Offence Count
2021,June,Melbourne,3003,West Melbourne,D Public order and security offences,D10 Weapons and explosives offences,D11 Firearms offences,2
2021,June,Melbourne,3003,West Melbourne,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,14
2021,June,Melbourne,3003,West Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D21 Riot and affray,5
2021,June,Melbourne,3003,West Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public,13
2021,June,Melbourne,3003,West Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D23 Offensive conduct,4
2021,June,Melbourne,3003,West Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D25 Criminal intent,3
2021,June,Melbourne,3003,West Melbourne,D Public order and security offences,D30 Public nuisance offences,D35 Improper movement on public or private space,5
2021,June,Melbourne,3003,West Melbourne,E Justice procedures offences,E10 Justice procedures,E11 Escape custody,1
2021,June,Melbourne,3003,West Melbourne,E Justice procedures offences,E10 Justice procedures,E13 Resist or hinder officer,18
2021,June,Melbourne,3003,West Melbourne,E Justice procedures offences,E10 Justice procedures,E15 Prison regulation offences,1
2021,June,Melbourne,3003,West Melbourne,E Justice procedures offences,E10 Justice procedures,E19 Other justice procedures offences,15
2021,June,Melbourne,3003,West Melbourne,E Justice procedures offences,E20 Breaches of orders,E21 Breach family violence order,47
2021,June,Melbourne,3003,West Melbourne,E Justice procedures offences,E20 Breaches of orders,E22 Breach intervention order,3
2021,June,Melbourne,3003,West Melbourne,E Justice procedures offences,E20 Breaches of orders,E23 Breach bail conditions,4
2021,June,Melbourne,3003,West Melbourne,E Justice procedures offences,E20 Breaches of orders,E29 Breach of other orders,1
2021,June,Melbourne,3003,West Melbourne,F Other offences,F10 Regulatory driving offences,F19 Other regulatory driving offences,1
2021,June,Melbourne,3003,West Melbourne,F Other offences,F20 Transport regulation offences,F21 Public transport,2
2021,June,Melbourne,3003,West Melbourne,F Other offences,F20 Transport regulation offences,F23 Maritime regulations offences,2
2021,June,Melbourne,3003,West Melbourne,F Other offences,F30 Other government regulatory offences,F32 Commercial regulation offences,3
2021,June,Melbourne,3003,West Melbourne,F Other offences,F30 Other government regulatory offences,F33 Liquor and tobacco licensing offences,2
2021,June,Melbourne,3003,West Melbourne,F Other offences,F30 Other government regulatory offences,F36 Prostitution offences,1
2021,June,Melbourne,3003,West Melbourne,F Other offences,F90 Miscellaneous offences,F92 Public health and safety offences,290
2021,June,Melbourne,3004,Melbourne,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,10
2021,June,Melbourne,3004,Melbourne,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,25
2021,June,Melbourne,3004,Melbourne,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",50
2021,June,Melbourne,3004,Melbourne,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,17
2021,June,Melbourne,3004,Melbourne,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,55
2021,June,Melbourne,3004,Melbourne,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,16
2021,June,Melbourne,3004,Melbourne,A Crimes against the person,A50 Robbery,A52 Non-Aggravated robbery,2
2021,June,Melbourne,3004,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,13
2021,June,Melbourne,3004,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,16
2021,June,Melbourne,3004,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,37
2021,June,Melbourne,3004,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,16
2021,June,Melbourne,3004,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,9
2021,June,Melbourne,3004,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,26
2021,June,Melbourne,3004,Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,7
2021,June,Melbourne,3004,Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,5
2021,June,Melbourne,3004,Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,17
2021,June,Melbourne,3004,Melbourne,A Crimes against the person,Other crimes against the person,Other crimes against the person,135
2021,June,Melbourne,3004,Melbourne,B Property and deception offences,B10 Arson,B11 Cause damage by fire,5
2021,June,Melbourne,3004,Melbourne,B Property and deception offences,B20 Property damage,B21 Criminal damage,32
2021,June,Melbourne,3004,Melbourne,B Property and deception offences,B20 Property damage,B22 Graffiti,6
2021,June,Melbourne,3004,Melbourne,B Property and deception offences,B20 Property damage,B29 Other property damage offences,1
2021,June,Melbourne,3004,Melbourne,B Property and deception offences,B30 Burglary/Break and enter,B312 Non-residential aggravated burglary,1
2021,June,Melbourne,3004,Melbourne,B Property and deception offences,B30 Burglary/Break and enter,B321 Residential non-aggravated burglary,10
2021,June,Melbourne,3004,Melbourne,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,25
2021,June,Melbourne,3004,Melbourne,B Property and deception offences,B30 Burglary/Break and enter,B329 Unknown non-aggravated burglary,1
2021,June,Melbourne,3004,Melbourne,B Property and deception offences,B40 Theft,B41 Motor vehicle theft,16
2021,June,Melbourne,3004,Melbourne,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle,23
2021,June,Melbourne,3004,Melbourne,B Property and deception offences,B40 Theft,B43 Steal from a retail store,18
2021,June,Melbourne,3004,Melbourne,B Property and deception offences,B40 Theft,B44 Theft of a bicycle,46
2021,June,Melbourne,3004,Melbourne,B Property and deception offences,B40 Theft,B45 Receiving or handling stolen goods,298
2021,June,Melbourne,3004,Melbourne,B Property and deception offences,B40 Theft,B49 Other theft,140
2021,June,Melbourne,3004,Melbourne,B Property and deception offences,B50 Deception,B51 Forgery and counterfeiting,49
2021,June,Melbourne,3004,Melbourne,B Property and deception offences,B50 Deception,B52 Possess equipment to make false instrument,1
2021,June,Melbourne,3004,Melbourne,B Property and deception offences,B50 Deception,B53 Obtain benefit by deception,707
2021,June,Melbourne,3004,Melbourne,B Property and deception offences,B50 Deception,B54 State false information,17
2021,June,Melbourne,3004,Melbourne,B Property and deception offences,B50 Deception,B56 Professional malpractice and misrepresentation,1
2021,June,Melbourne,3004,Melbourne,B Property and deception offences,B50 Deception,B59 Other deception offences,17
2021,June,Melbourne,3004,Melbourne,C Drug offences,C10 Drug dealing and trafficking,C11 Drug dealing,2
2021,June,Melbourne,3004,Melbourne,C Drug offences,C10 Drug dealing and trafficking,C12 Drug trafficking,114
2021,June,Melbourne,3004,Melbourne,C Drug offences,C20 Cultivate or manufacture drugs,C23 Possess drug manufacturing equipment or precursor,6
2021,June,Melbourne,3004,Melbourne,C Drug offences,C30 Drug use and possession,C31 Drug use,2
2021,June,Melbourne,3004,Melbourne,C Drug offences,C30 Drug use and possession,C32 Drug possession,286
2021,June,Melbourne,3004,Melbourne,C Drug offences,C90 Other drug offences,C99 Other drug offences,2
2021,June,Melbourne,3004,Melbourne,D Public order and security offences,D10 Weapons and explosives offences,D11 Firearms offences,15
2021,June,Melbourne,3004,Melbourne,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,63
2021,June,Melbourne,3004,Melbourne,D Public order and security offences,D10 Weapons and explosives offences,D13 Explosives offences,2
2021,June,Melbourne,3004,Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D21 Riot and affray,18
2021,June,Melbourne,3004,Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public,31
2021,June,Melbourne,3004,Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D23 Offensive conduct,26
2021,June,Melbourne,3004,Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D24 Offensive language,2
2021,June,Melbourne,3004,Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D25 Criminal intent,31
2021,June,Melbourne,3004,Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D26 Disorderly conduct,6
2021,June,Melbourne,3004,Melbourne,D Public order and security offences,D30 Public nuisance offences,D31 Privacy offences,6
2021,June,Melbourne,3004,Melbourne,D Public order and security offences,D30 Public nuisance offences,D32 Hoaxes,1
2021,June,Melbourne,3004,Melbourne,D Public order and security offences,D30 Public nuisance offences,D35 Improper movement on public or private space,14
2021,June,Melbourne,3004,Melbourne,D Public order and security offences,D30 Public nuisance offences,D36 Other public nuisance offences,4
2021,June,Melbourne,3004,Melbourne,D Public order and security offences,D40 Public security offences,D41 Immigration offences,1
2021,June,Melbourne,3004,Melbourne,D Public order and security offences,D40 Public security offences,D49 Other public security offences,1
2021,June,Melbourne,3004,Melbourne,E Justice procedures offences,E10 Justice procedures,E11 Escape custody,1
2021,June,Melbourne,3004,Melbourne,E Justice procedures offences,E10 Justice procedures,E13 Resist or hinder officer,67
2021,June,Melbourne,3004,Melbourne,E Justice procedures offences,E10 Justice procedures,E14 Pervert the course of justice or commit perjury,6
2021,June,Melbourne,3004,Melbourne,E Justice procedures offences,E10 Justice procedures,E15 Prison regulation offences,22
2021,June,Melbourne,3004,Melbourne,E Justice procedures offences,E10 Justice procedures,E19 Other justice procedures offences,34
2021,June,Melbourne,3004,Melbourne,E Justice procedures offences,E20 Breaches of orders,E21 Breach family violence order,474
2021,June,Melbourne,3004,Melbourne,E Justice procedures offences,E20 Breaches of orders,E22 Breach intervention order,5
2021,June,Melbourne,3004,Melbourne,E Justice procedures offences,E20 Breaches of orders,E23 Breach bail conditions,200
2021,June,Melbourne,3004,Melbourne,E Justice procedures offences,E20 Breaches of orders,E29 Breach of other orders,16
2021,June,Melbourne,3004,Melbourne,F Other offences,F20 Transport regulation offences,F23 Maritime regulations offences,1
2021,June,Melbourne,3004,Melbourne,F Other offences,F20 Transport regulation offences,F29 Other transport regulation offences,1
2021,June,Melbourne,3004,Melbourne,F Other offences,F90 Miscellaneous offences,F92 Public health and safety offences,421
2021,June,Melbourne,3004,Melbourne,F Other offences,F90 Miscellaneous offences,F93 Cruelty to animals,3
2021,June,Melbourne,3004,Melbourne,F Other offences,F90 Miscellaneous offences,F99 Other miscellaneous offences,8
2021,June,Melbourne,3006,South Wharf,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,2
2021,June,Melbourne,3006,South Wharf,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",1
2021,June,Melbourne,3006,South Wharf,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,2
2021,June,Melbourne,3006,South Wharf,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,5
