Block Id,Census Year,Clue Small Area,Commercial Accommodation,Common Area,Community Use,Educational Research,Entertainment Recreation Indoor,Equipment Installation,Hospital Clinic,House Townhouse,Institutional Accommodation,Manufacturing,Office,Park Reserve,Parking Commercial Covered,Parking Commercial Uncovered,Parking Private Covered,Parking Private Uncovered,Performances Conferences Ceremonies,Private Outdoor Space,Public Display Area,Residential Apartment,Retail Cars,Retail Shop,Retail Showroom,Retail Stall,Sports And Recreation Outdoor,Square Promenade,Storage,Student Accommodation,Total Jobs In Block,Transport,Transport Storage Uncovered,Unoccupied Under Construction,Unoccupied Under Demolition Condemned,Unoccupied Under Renovation,Unoccupied Undeveloped Site,Unoccupied Unused,Wholesale,Workshop Studio
266,2015,Carlton,0,0,0,577,26,,0,,0,0,132,0,0,0,,0,,0,0,0,0,,0,0,0,0,,,772,0,0,0,0,0,0,0,0,35
269,2015,Carlton,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
270,2015,Parkville,0,,0,,120,,0,0,0,0,,0,0,0,,0,0,,33,,0,167,0,,,0,,0,3853,0,0,0,0,,0,0,0,0
272,2015,Parkville,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,52,0,0,0,0,0,0,0,0,0
303,2015,North Melbourne,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,21,0,0,,0,0,0,0,0,0
304,2015,North Melbourne,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,0,0
309,2015,North Melbourne,0,0,0,,,,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,66,0,0,0,0,0,0,0,0,8
311,2015,North Melbourne,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,43,0,0,0,0,0,0,0,0,0
312,2015,North Melbourne,0,,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,0,51,0,0,0,0,0,0,,,0
318,2015,North Melbourne,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
321,2015,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
324,2015,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,2015,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
327,2015,North Melbourne,0,0,0,0,,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
331,2015,North Melbourne,0,0,0,0,0,0,,0,0,0,29,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,82,0,0,0,0,0,0,,0,41
333,2015,North Melbourne,0,0,0,0,,0,,0,0,0,144,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,173,0,0,0,0,0,0,0,0,11
335,2015,North Melbourne,0,0,0,0,,0,0,0,0,,143,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,,0,203,0,0,0,0,0,,0,,
340,2015,North Melbourne,0,,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,18,0,0,0,0,0,0,,0,
345,2015,North Melbourne,0,0,0,0,107,,20,0,0,0,99,0,0,,0,0,0,0,0,0,0,130,0,0,0,0,9,0,377,0,0,0,0,0,,0,0,
354,2015,North Melbourne,0,0,,0,79,0,,0,0,0,142,0,0,0,0,0,18,0,,0,0,123,0,0,0,0,0,0,386,0,0,0,0,0,0,0,0,
361,2015,North Melbourne,,0,0,0,23,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,127,0,0,0,0,,0,0,0,0
362,2015,North Melbourne,,0,0,,27,0,20,,0,0,24,0,0,0,0,,0,0,0,0,,34,0,0,0,0,0,,176,0,0,,0,0,,,0,
365,2015,North Melbourne,0,0,0,0,0,0,0,0,0,0,57,,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0
366,2015,North Melbourne,,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,28,0,0,0,0,,0,0,0,0
369,2015,North Melbourne,0,0,0,0,,0,,0,0,0,40,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,77,0,0,0,,,0,0,0,0
370,2015,North Melbourne,0,0,0,0,0,,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,41,0,0,0,0,,,,0,
371,2015,North Melbourne,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
373,2015,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
402,2015,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,0,,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,,0
408,2015,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
409,2015,West Melbourne (Residential),0,0,0,0,,,0,0,0,0,36,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,40,0,0,0,0,0,0,0,0,0
415,2015,West Melbourne (Residential),0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,7,0,0,0,0,0,0,,,0
416,2015,West Melbourne (Residential),0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,0,0,
418,2015,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,36,0,0,0,0,0,0,,0,
428,2015,West Melbourne (Residential),0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,12,0,60,0,0,0,0,0,0,0,,
429,2015,West Melbourne (Residential),0,0,0,,0,0,0,0,0,,72,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,89,0,0,0,0,,0,0,0,
430,2015,West Melbourne (Residential),0,0,0,0,,0,0,0,0,,67,0,0,0,,0,0,0,0,,,5,,0,0,0,,0,112,0,0,,0,0,0,0,0,
431,2015,West Melbourne (Residential),0,0,0,0,,,0,0,0,,167,0,0,0,0,0,0,0,0,,0,,,0,0,0,6,0,224,0,0,0,0,0,0,0,0,
434,2015,West Melbourne (Residential),0,0,0,0,36,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,12,,0,0,0,,0,259,0,0,0,0,0,0,0,,0
435,2015,West Melbourne (Residential),0,0,,0,27,0,0,0,,0,15,0,0,0,,0,0,0,0,0,0,49,0,0,0,0,0,0,92,0,0,0,0,,0,0,0,0
437,2015,West Melbourne (Residential),0,0,0,0,,0,0,0,0,0,124,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,,0,0
438,2015,West Melbourne (Residential),0,0,0,0,0,,0,0,0,0,17,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,45,0,0,0,0,0,0,0,0,0
439,2015,West Melbourne (Residential),0,0,0,,39,,0,0,0,0,129,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,,0
440,2015,West Melbourne (Residential),0,0,0,0,,0,,,0,0,133,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,198,0,0,0,0,0,,0,,
442,2015,West Melbourne (Residential),0,,0,0,0,0,0,0,0,0,24,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,,0,0
503,2015,Kensington,0,0,0,,0,0,0,0,0,16,533,,0,0,,0,,,0,0,0,,0,0,0,0,6,0,716,0,0,0,0,0,0,0,111,11
507,2015,Kensington,0,0,0,0,0,0,0,0,0,,91,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,179,0,0,0,0,0,0,,0,
508,2015,Kensington,0,0,0,0,0,0,0,0,0,,56,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,108,0,,0,0,0,,0,26,
513,2015,Kensington,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,36,0,0,0,0,0,,,,
519,2015,Kensington,0,,154,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,,0,0,0
520,2015,Kensington,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
524,2015,Kensington,0,,0,0,,0,,0,0,0,,0,0,0,0,0,,0,0,0,0,19,0,0,0,0,0,0,88,0,0,,0,0,0,0,0,0
525,2015,Kensington,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,
526,2015,Kensington,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
531,2015,Kensington,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0
534,2015,Kensington,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
536,2015,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
545,2015,Kensington,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,2015,Kensington,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,2015,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,2015,Kensington,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
565,2015,Kensington,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,2015,Kensington,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,2015,East Melbourne,0,,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,,0,0,0,0,0,0,10,0,0,0,0,0,0,,0,0
605,2015,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
609,2015,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,2015,East Melbourne,0,,,,0,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,31,0,0,0,0,0,0,0,0,0
612,2015,East Melbourne,,0,0,0,0,,,0,0,0,21,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,44,0,0,0,0,0,0,,0,0
613,2015,East Melbourne,0,0,0,0,,0,71,0,0,0,65,0,0,0,0,0,0,0,,0,0,27,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0
615,2015,East Melbourne,0,0,0,0,,0,805,0,,0,72,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1058,0,0,0,0,0,0,0,0,0
617,2015,East Melbourne,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,10,0,0,0,0,0,,0,0,0
620,2015,East Melbourne,0,0,0,,,,752,0,0,0,121,0,,,,0,,0,0,,0,,0,0,0,0,,0,929,0,0,0,0,0,0,,0,
621,2015,East Melbourne,,0,0,105,24,0,104,,0,0,1746,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1983,0,0,0,0,0,0,0,0,0
642,2015,East Melbourne,0,,0,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0
646,2015,East Melbourne,,0,0,,,,119,,0,0,282,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,,441,0,0,0,0,,0,0,0,0
653,2015,East Melbourne,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
659,2015,Melbourne (Remainder),0,0,0,0,1137,0,0,0,0,0,2254,,,0,0,0,,0,0,0,0,,0,0,,0,0,0,3730,,0,,0,0,0,0,0,0
661,2015,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
663,2015,Melbourne (Remainder),0,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
724,2015,Melbourne (Remainder),0,0,0,0,111,,7,0,0,0,1752,0,,0,0,0,,0,0,,0,33,0,0,0,0,0,0,1903,0,0,,0,0,0,0,0,0
728,2015,Southbank,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,2015,Southbank,0,0,0,0,0,,0,0,,0,17,0,0,,0,0,0,0,0,0,0,23,,0,0,0,0,0,160,0,0,0,0,0,0,,0,0
733,2015,Southbank,0,0,0,0,,0,0,0,0,0,107,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,120,0,0,0,0,0,0,,0,0
735,2015,Southbank,0,,0,,0,,0,0,0,0,20,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,,0,0
738,2015,Southbank,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,907,0,0,0,0,0,0,0,0,0
740,2015,Southbank,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0
741,2015,Southbank,0,0,0,0,,,,0,0,0,299,0,0,0,,0,,0,,,0,,0,,0,,,0,547,0,0,0,0,,0,0,0,0
745,2015,Southbank,0,0,0,,0,0,0,0,0,0,45,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,
746,2015,Southbank,0,0,0,0,,,0,0,0,0,1716,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1724,0,0,0,0,,0,0,0,0
747,2015,Southbank,0,0,0,0,,0,0,0,0,0,157,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,
771,2015,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
773,2015,Docklands,0,0,,0,37,,0,0,0,0,95,,,0,0,,0,0,0,0,0,,,0,0,,,0,158,0,,,0,0,,0,0,0
774,2015,Port Melbourne,0,0,0,0,,,0,0,0,,127,0,0,0,,0,0,0,0,,,0,0,0,0,0,,0,240,0,0,0,0,0,,0,0,
777,2015,Port Melbourne,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,52,0,0,0,0,0,,,0,0
780,2015,Port Melbourne,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0
782,2015,Port Melbourne,0,,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,369,0,0,0,0,0,0,,,
783,2015,Docklands,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,12,0,,0,0,0,0,0,0,0
785,2015,Port Melbourne,0,0,0,,,0,0,0,0,,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,209,0,0,0,0,0,,0,0,0
793,2015,Port Melbourne,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
803,2015,Southbank,,,0,0,6061,0,0,0,0,0,,0,,0,0,0,134,,0,0,0,231,0,0,0,,0,0,8105,0,0,0,0,,0,0,0,0
806,2015,Southbank,,0,0,,262,0,0,0,0,0,,0,,0,0,0,,,0,0,0,107,,0,0,0,,0,756,0,0,0,0,0,0,0,0,0
808,2015,Southbank,0,0,0,,51,0,,0,0,0,774,,0,0,0,0,,0,0,0,0,36,0,0,0,0,0,0,877,0,0,0,0,0,0,0,0,0
810,2015,Southbank,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,14,0,0,0,0,0,0,,0,0
815,2015,Southbank,0,,0,0,,0,0,0,0,0,46,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,75,0,0,0,0,0,0,0,0,
859,2015,South Yarra,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
863,2015,Melbourne (Remainder),0,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0
866,2015,South Yarra,0,,2,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,,0,3,0,42,0,0,0,0,0,0,0,0,0
867,2015,South Yarra,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0
870,2015,Melbourne (Remainder),0,,0,3022,,,,0,,0,164,0,,0,,0,0,,0,0,0,20,0,0,0,0,0,0,8535,0,0,0,0,0,0,0,0,0
901,2015,Parkville,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,2015,Parkville,,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
907,2015,Parkville,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,2015,Parkville,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,7,0,0,0,0,0,0,,0,0
915,2015,Parkville,0,,0,0,,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0
918,2015,Parkville,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,2015,Parkville,0,0,0,,62,,10099,0,0,0,,0,,0,0,0,0,,0,0,0,53,0,0,0,0,0,0,10725,0,0,,0,,0,0,0,0
924,2015,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,2015,Parkville,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,,0,0,0
929,2015,Parkville,0,,0,0,,,177,,188,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0
930,2015,Parkville,0,,0,1370,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1642,0,0,0,0,0,0,0,0,0
931,2015,Parkville,0,0,,0,335,0,,0,,0,,,,0,0,0,0,,0,0,0,27,0,0,397,0,0,0,5480,,0,,0,0,0,0,0,0
1002,2015,West Melbourne (Industrial),0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0
1006,2015,West Melbourne (Industrial),0,,0,0,82,0,0,0,0,0,341,,0,0,0,0,0,0,0,0,0,0,0,28,0,0,69,0,4107,22,436,0,0,0,,0,3073,
1015,2015,West Melbourne (Industrial),,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,15,0,95,0,,0,0,0,,0,0,7
1102,2015,Docklands,,0,0,0,22,,0,0,0,0,1881,0,0,,,,0,0,0,0,0,,0,0,0,0,0,0,1922,0,0,0,0,0,0,0,0,0
1103,2015,Docklands,,0,0,0,998,,,0,0,0,5577,0,,0,0,0,0,0,0,,0,169,0,0,,0,0,0,7687,0,0,,0,,0,0,0,
1104,2015,Docklands,0,0,0,0,58,0,0,0,0,0,179,0,,0,,0,0,,0,0,0,21,0,0,0,0,0,0,261,0,0,0,0,,0,0,0,
1110,2015,Docklands,0,0,0,,270,0,0,0,0,0,887,0,0,,0,0,0,0,,,0,818,0,0,,0,0,0,2434,0,0,,0,,0,0,0,
1112,2015,Docklands,,,0,0,,0,0,0,0,0,0,,0,0,,0,,0,0,,0,,0,0,0,0,0,0,15,0,0,0,,0,0,0,0,0
2381,2015,North Melbourne,0,0,0,0,0,0,,0,0,0,118,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,162,,0,0,0,0,0,0,0,0
2385,2015,North Melbourne,0,0,,,,,0,0,0,0,52,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,34,0,181,0,0,0,0,0,,0,,0
2387,2015,North Melbourne,0,,0,,,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,131,0,0,0,0,,0,0,,0
2389,2015,North Melbourne,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,,0,0,0,0
2501,2015,Kensington,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,3,0,0,0,0,0,0,0,0,0
2502,2015,Kensington,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0
2506,2015,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,2015,Kensington,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513,2015,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2514,2015,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2515,2015,Kensington,0,,,0,0,0,0,0,0,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,26,0,0,0,0,0,0,0,0,0
2516,2015,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2519,2015,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
2522,2015,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2524,2015,Kensington,0,0,0,0,49,0,0,0,0,0,18,0,0,0,,0,0,0,0,0,0,76,0,0,0,0,0,0,143,,0,0,0,0,0,,0,0
2531,2015,Kensington,0,,0,0,0,0,0,0,0,0,150,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,,0,0,0
2543,2015,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2547,2015,Kensington,0,0,0,,0,0,,0,0,0,662,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,991,0,0,0,0,0,,0,0,123
2,2014,Melbourne (CBD),0,,0,0,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,,0,0
12,2014,Melbourne (CBD),66,0,,126,230,0,,,0,0,5569,0,2,0,,0,0,0,0,,0,52,0,0,0,0,,0,6085,0,0,0,0,0,0,0,0,0
18,2014,Melbourne (CBD),85,0,0,0,228,0,0,0,0,0,4495,0,,,0,0,,0,0,0,0,44,21,0,0,0,0,0,4888,0,0,0,0,0,0,,0,
22,2014,Melbourne (CBD),,0,0,0,327,0,,0,0,0,5036,0,7,0,,0,,0,0,0,0,50,0,0,0,0,,0,5653,0,0,0,0,0,0,0,0,0
28,2014,Melbourne (CBD),,0,0,0,276,0,144,0,0,0,4811,0,0,0,0,0,,0,0,,0,206,0,14,0,0,,0,5876,0,0,0,0,,0,0,0,22
33,2014,Melbourne (CBD),,0,0,120,246,0,49,0,0,0,2251,0,0,0,0,0,,0,0,0,0,132,0,,0,0,0,0,2895,0,0,0,0,,0,0,,0
34,2014,Melbourne (CBD),,0,,18,116,0,48,0,0,0,6785,0,,0,0,0,0,0,0,,0,275,0,,0,0,0,0,7303,0,0,0,0,0,0,0,9,21
35,2014,Melbourne (CBD),,0,0,34,174,0,358,0,0,,827,0,0,0,0,0,21,0,0,0,0,652,,,0,0,0,0,2434,0,0,0,0,0,0,0,52,200
46,2014,Melbourne (CBD),0,0,0,,336,0,0,0,0,0,1475,0,,0,0,0,,0,,0,0,285,0,0,0,0,0,0,2150,0,0,0,0,0,0,0,0,11
62,2014,Melbourne (CBD),0,0,0,,101,0,0,0,0,0,1718,0,,0,0,0,0,0,0,,0,,0,,0,0,,0,1868,0,0,0,0,,0,0,0,0
64,2014,Melbourne (CBD),,0,0,92,279,0,,,0,0,1234,0,,0,0,0,0,0,0,0,0,296,0,0,0,0,0,0,1943,0,0,0,0,,0,0,0,
67,2014,Melbourne (CBD),88,0,0,,432,0,,0,,0,81,0,,,0,0,,0,,0,0,107,0,0,0,,0,0,958,0,0,0,0,,0,0,0,
73,2014,Melbourne (CBD),0,0,0,,,,0,0,0,0,1470,0,,0,,0,90,0,0,0,0,0,0,,0,0,0,0,1619,0,0,0,0,0,0,,0,0
74,2014,Melbourne (CBD),0,0,,231,271,0,5,0,0,0,1211,0,,0,0,0,,0,0,0,0,177,0,0,0,0,0,,1919,0,0,0,0,0,0,0,0,16
76,2014,Melbourne (CBD),0,0,,0,336,0,72,0,0,0,4778,0,,0,0,0,,,0,,0,915,,33,0,0,,0,6172,0,0,0,0,0,0,0,0,0
